taxon,lfc_TreatmentSterile feed,lfc_TreatmentAntibiotics (2X),lfc_TreatmentAntibiotics (1X),lfc_TreatmentAntibiotics (2X)_TreatmentSterile feed,lfc_TreatmentAntibiotics (1X)_TreatmentSterile feed,lfc_TreatmentAntibiotics (1X)_TreatmentAntibiotics (2X),se_TreatmentSterile feed,se_TreatmentAntibiotics (2X),se_TreatmentAntibiotics (1X),se_TreatmentAntibiotics (2X)_TreatmentSterile feed,se_TreatmentAntibiotics (1X)_TreatmentSterile feed,se_TreatmentAntibiotics (1X)_TreatmentAntibiotics (2X),W_TreatmentSterile feed,W_TreatmentAntibiotics (2X),W_TreatmentAntibiotics (1X),W_TreatmentAntibiotics (2X)_TreatmentSterile feed,W_TreatmentAntibiotics (1X)_TreatmentSterile feed,W_TreatmentAntibiotics (1X)_TreatmentAntibiotics (2X),p_TreatmentSterile feed,p_TreatmentAntibiotics (2X),p_TreatmentAntibiotics (1X),p_TreatmentAntibiotics (2X)_TreatmentSterile feed,p_TreatmentAntibiotics (1X)_TreatmentSterile feed,p_TreatmentAntibiotics (1X)_TreatmentAntibiotics (2X),q_TreatmentSterile feed,q_TreatmentAntibiotics (2X),q_TreatmentAntibiotics (1X),q_TreatmentAntibiotics (2X)_TreatmentSterile feed,q_TreatmentAntibiotics (1X)_TreatmentSterile feed,q_TreatmentAntibiotics (1X)_TreatmentAntibiotics (2X),diff_TreatmentSterile feed,diff_TreatmentAntibiotics (2X),diff_TreatmentAntibiotics (1X),diff_TreatmentAntibiotics (2X)_TreatmentSterile feed,diff_TreatmentAntibiotics (1X)_TreatmentSterile feed,diff_TreatmentAntibiotics (1X)_TreatmentAntibiotics (2X),passed_ss_TreatmentSterile feed,passed_ss_TreatmentAntibiotics (2X),passed_ss_TreatmentAntibiotics (1X),passed_ss_TreatmentAntibiotics (2X)_TreatmentSterile feed,passed_ss_TreatmentAntibiotics (1X)_TreatmentSterile feed,passed_ss_TreatmentAntibiotics (1X)_TreatmentAntibiotics (2X)
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_M2PB4-65_termite_group_NA,0.4736816324891357,0.8788302928431285,2.4604827704679426,0.40514866035399283,1.9868011379788069,1.581652477624814,0.8978536529269383,0.836285157292698,1.000493211674357,0.8376772054482337,1.0016570784584709,0.9468624953285383,0.5275710923990427,1.0508739575005273,2.459269829877453,0.48365725809287285,1.9835142991615973,1.6704141154899361,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_SC-I-84_NA,0.46078212917719497,0.028780903772557733,0.28133353827746216,-0.43200122540463726,-0.1794485908997328,0.25255263450490445,0.8066572786040779,0.7641063997237171,0.8904723556670757,0.6512909624723939,0.795777823206168,0.7526120972191132,0.5712241634694964,0.0376660943854995,0.3159374196032262,-0.6632998925160862,-0.2255008692963309,0.3355681305656413,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Chitinophaga,-3.7282450882296927,1.0276351993502006,-0.41590383978768747,4.755880287579894,3.312341248442005,-1.4435390391378882,1.5320456111842333,1.1067505848338737,1.180105256029963,1.6004818270064043,1.6520573951461799,1.2676855837069516,-2.433507893637613,0.928515614477359,-0.3524294444606114,2.9715303275110934,2.004979523213791,-1.1387200877655388,0.0451873304115095,0.38404025106246514,0.7348887577419123,0.020762639373449788,0.08499283289569975,0.2922856561151564,0.3886110415389817,1,1,0.19932133798511795,0.6459455300073181,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia-Caballeronia-Paraburkholderia,0.24527580726551745,-0.3308033141834254,-2.4302852503090575,-0.5760791214489429,-2.675561057574575,-2.099481936125632,1.2490241281918222,0.48288000294992417,0.8108641689380821,1.2686849419756032,1.4261448331829303,0.8408334613096381,0.19637395445722614,-0.6850631878780254,-2.9971545708966145,-0.4540757932791961,-1.8760794803730731,-2.4969057878067664,0.8492142344158518,0.5126605074959696,0.017145883531664314,0.6618400616329985,0.09749155818474761,0.037120584684022274,1,1,0.1646004819039774,1,0.7409358422040818,0.31923702828259154,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_NA_NA,3.4673257776379214,1.611053021989985,2.2033213346542224,-1.8562727556479364,-1.264004442983699,0.5922683126642374,0.6482097452575172,0.7122785273418264,0.9190295449558559,0.821351550045456,1.0059289103866138,1.0483595754401378,5.349079989935112,2.261830113006947,2.397443419253791,-2.260022222573519,-1.2565544442876164,0.5649476825883739,0.0010652577964230252,0.058174154961889504,0.047644787733773813,0.058329469659587296,0.2492222377336834,0.5897473737354275,0.010226474845661042,0.4421235777103602,0.4097451745104548,0.4421235777103602,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Streptomycetales_Streptomycetaceae_NA,-3.2214004788048984,-2.0079035821174123,-4.231536909782957,1.2134968966874862,-1.0101364309780583,-2.2236333276655444,0.8793774571955233,0.8105648784253318,0.8602377336434393,0.7083953648384512,0.7647336328238287,0.6844912264484766,-3.663273890461628,-2.4771657834695806,-4.919031965571613,1.7130220734352528,-1.3208997062782029,-3.248592884386551,0.010538278994530578,0.04798929173491715,0.0026593901583512195,0.1375439336317983,0.23467572117303423,0.017497193004181785,0.09062919935296296,0.3167293254504532,0.025530145520171705,0.7702460283380703,1,0.13297866683178156,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Pedosphaerales_Pedosphaeraceae_NA,-3.274803891430372,-2.131495922808503,-2.263732559694652,1.143307968621869,1.01107133173572,-0.13223663688614895,0.6664962398470973,0.73247898601659,1.0185714461427922,0.9259494089732183,1.1654804305175526,1.2044305132073632,-4.913461915676605,-2.909975526260663,-2.2224582951614593,1.234741290984438,0.8675146362489635,-0.10979183559042079,0.0011736510547412998,0.01958983737183795,0.05696324663535842,0.2519610342868905,0.4109253968325547,0.9152786507586219,0.011267050125516478,0.16847260139780637,0.43292067442872395,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_NA_NA,0.5911565868269689,-1.2096733355471998,-0.53848385956819,-1.8008299223741688,-1.1296404463951588,0.6711894759790098,0.6970955402628115,0.6794105468235423,0.7849998194207527,0.9610437850247829,1.0383791128919682,1.0265903179803884,0.848028071739058,-1.780474767727411,-0.6859668578848012,-1.8738271350745273,-1.0878882600488955,0.6538046036703729,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Cellulomonadaceae_NA,-0.40146333612962376,3.043293058328631,1.626785985232499,3.444756394458255,2.028249321362123,-1.416507073096132,1.0237618094559464,0.826999025619153,0.8343804267046246,0.9398193906948681,0.9463211903042413,0.7289464596891546,-0.3921452552942679,3.6799233905386957,1.9496933690756273,3.665338711421274,2.143299063936255,-1.9432251220482977,0.7066165823612971,0.00786047500962147,0.09220918611104437,0.008013499765253864,0.06929591108427724,0.09309182732527112,1,0.07546056009236611,0.6085806283328928,0.07546056009236611,0.526648924240507,0.6085806283328928,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Rhodanobacteraceae_Fulvimonas,-1.5200089802523813,2.271064879112417,-0.2971446161495258,3.7910738593647983,1.2228643641028554,-2.568209495261943,1.2769553680626786,0.7522137769030917,0.9920676874502455,1.2232646100551707,1.3837445705524893,0.9219325304338805,-1.1903383769461335,3.019174799566321,-0.29952050642152206,3.099144558096728,0.8837356186442711,-2.7856805248571614,0.27886957111242416,0.023421987441817872,0.7746476490237933,0.02113954074247136,0.4108477935014091,0.03175799092162478,1,0.20293959112772506,1,0.20293959112772506,1,0.24136073100434835,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes,3.254052595560838,1.0128621484310885,1.3852722405396902,-2.2411904471297497,-1.868780355021148,0.37241009210860176,0.8120195160302353,0.8982625356617029,1.4458705840774502,0.7557782346751363,1.3619349848416922,1.4150501021148176,4.007357620502898,1.1275791967489395,0.9580886808231006,-2.965407502232587,-1.372150929244519,0.26317802567699067,0.005141554179060315,0.29665914577587643,0.36993101495197567,0.020943731922550078,0.2123694205730524,0.7999917356261214,0.04935892011897902,1,1,0.18011609453393065,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Xanthobacteraceae_NA,-3.5325060042803824,-0.7200189377327666,-2.286754310803027,2.812487066547616,1.2457516934773554,-1.5667353730702605,1.2261258746801595,0.8385510594231071,0.7268524980824005,1.2867503143340453,1.2169112729150695,0.82501894817465,-2.8810304694058044,-0.858646506544412,-3.146105044470503,2.1857286803953198,1.0236996905232043,-1.8990295635471814,0.028019972250906446,0.42350557966404606,0.019912918289606455,0.07149446341780574,0.3454659172535408,0.10631277595780246,0.2409717613577954,1,0.19116401558022197,0.5433579219753236,1,0.7016643213214963,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Opitutales_Opitutaceae_Ereboglobus,0.48695433487827616,1.6262632447895213,0.36257170387297777,1.1393089099112452,-0.1243826310052984,-1.2636915409165437,0.8151990220588562,0.7278128777922328,0.8996317284249392,0.7757276069502785,0.9388178640681256,0.8640261115313208,0.5973441107037034,2.234452418213143,0.40302236172546124,1.4686971298989375,-0.1324885643593511,-1.4625617490620653,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Microbacteriaceae_Humibacter,-1.9437651425946871,1.4876122460791077,0.1071222728013342,3.431377388673795,2.0508874153960215,-1.3804899732777736,1.2832566534555958,0.6934853187201547,0.7502441662235583,1.2404501036922122,1.2730517984049619,0.6744146573618116,-1.5147126939575588,2.1451243536410187,0.14278321328447868,2.766235722388402,1.611000760507647,-2.0469453891734815,0.18062063882389773,0.07561349313265371,0.8911356553020823,0.032584202859328774,0.15830558653314836,0.08660751475560312,1,0.6502760409408219,1,0.3128083474495562,1,0.6582171121425837,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Budviciaceae_Pragia,0.2560842456131533,-0.22734970117002726,-0.25077631915590576,-0.4834339467831805,-0.506860564769059,-0.0234266179858785,0.8215102175310123,0.41518883283483293,0.5482400607761666,0.8903628234733645,0.9596516840773874,0.6468648113442764,0.31172374992826674,-0.5475814453335013,-0.4574206394200218,-0.5429628619232693,-0.5281713909108143,-0.036215632037851435,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Rhodocyclaceae_Uliginosibacterium,1.0099718014124042,-0.48600318756175104,-0.14248795786289692,-1.4959749889741552,-1.1524597592753012,0.3435152296988541,1.3701030896020487,0.847276056340211,1.645241892100086,1.5574570570262816,2.1010989154141737,1.8042480128477236,0.7371502254664312,-0.5736066585677286,-0.0866060842159913,-0.9605240685290439,-0.5485033335749095,0.1903924666967869,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Burkholderiaceae_Cupriavidus,0.048307705303756054,-0.23491891757998162,-1.3383140749935314,-0.2832266228837377,-1.3866217802972876,-1.1033951574135497,0.7638101627106408,0.5094457968165866,1.1588549957744514,0.8836728858455196,1.365389193789033,1.2411352487742413,0.06324569593617305,-0.4611264221786452,-1.154858959812439,-0.32051070868010123,-1.0155505745942905,-0.8890208851156832,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Dysgonomonadaceae_Dysgonomonas,1.4160033002815895,0.1449193667215184,-0.12169782422411753,-1.271083933560071,-1.537701124505707,-0.2666171909456359,0.5447640514629978,0.7848393426245149,1.1042636752808188,0.8080431824637436,1.120874326380775,1.2552147933738105,2.599296514663228,0.1846484482249651,-0.11020721495087599,-1.5730396111808094,-1.3718764792042626,-0.21240762326343593,0.03546146223905611,0.8587404865904587,0.9153381334426963,0.1597075862288184,0.2124509305947962,0.8378418015874551,0.3404300374949386,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Rhodanobacteraceae_Dyella,-2.322876518252358,-0.2538505947361551,-2.2507260476733615,2.069025923516203,0.07215047057899637,-1.9968754529372064,1.405450491254549,0.6917449585084262,0.7604900272532439,1.3723394304767724,1.4082434116199967,0.6974019720543536,-1.6527629629834104,-0.366971369453158,-2.9595733895454064,1.5076633940317452,0.051234374671064044,-2.8633062895634818,0.14946588452320908,0.7262351477843562,0.02529692666152466,0.18236573285222427,0.960801856973748,0.028677251788580868,1,1,0.2428504959506367,1,1,0.24662436538179547,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_NA_NA_NA,3.1120319288560556,1.883628206727712,1.1549267847697864,-1.2284037221283437,-1.9571051440862692,-0.7287014219579255,0.5207177045916573,0.6735185357168574,1.3787783978138206,0.6977087636151877,1.3907552520660493,1.4548815969790378,5.976428113379564,2.7966983933454452,0.8376449664435043,-1.760625329920399,-1.407224701239757,-0.5008664783931724,5.551742555014693e-4,0.026650417931116808,0.42989840552382474,0.12169114716326461,0.20217803193974038,0.6318274733407552,0.0053296728528141055,0.22919359420760455,1,0.924852718440811,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Comamonadaceae_NA,-1.6999017922344686,0.41019505138814394,-1.8638228248970377,2.1100968436226126,-0.16392103266256908,-2.2740178762851815,0.8165469487302893,0.6327370964032974,1.1240363914728593,0.8131638092770479,1.2346404160355398,1.1215811475736124,-2.0818175793538565,0.6482867113684948,-1.6581516746578049,2.594922227907089,-0.1327682380501713,-2.027510787966353,0.08252702725893885,0.5408001282239677,0.1483603889800531,0.04094039092208033,0.8987174524048402,0.08896999111362092,0.7097324344268741,1,0.9791785672683504,0.39302775285197117,1,0.7097324344268741,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,-0.5263059550740642,-0.401946528365688,-1.8514282580423942,0.12435942670837619,-1.32512230296833,-1.4494817296767062,0.7465782920804819,0.8573733933084321,1.0615277305811703,0.9199023349806784,1.1126420327951387,1.189824475496241,-0.7049574849108095,-0.4688115254132822,-1.7441167147171608,0.13518764109995246,-1.1909691202653974,-1.2182315623253335,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rs-E47_termite_group_NA,2.5699370891782003,0.8592692168812675,1.678915925050403,-1.7106678722969328,-0.8910211641277972,0.8196467081691357,0.7038662900632151,0.804307621907855,0.7472120549247775,0.818436993992295,0.7624003000399354,0.856000709037498,3.6511722829450903,1.0683340471684715,2.2469069041176284,-2.0901644046567105,-1.168705159325258,0.9575304079955267,0.010691364850425345,0.32645572353736213,0.06572001909424861,0.0815797262332359,0.2868507058831972,0.3752751965458741,0.1026371025640833,1,0.5651921642105381,0.6200059193725928,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_NA_NA,-0.70259649882590125,1.7200414913781972,-0.7050222272580409,2.422637990204098,-0.0024257284321396178,-2.4250637186362383,0.8034060834592057,0.8273789190561686,1.2307444395344715,0.7537996359318645,1.1825353655927076,1.198951388354329,-0.8745222538031439,2.0789041777138006,-0.5728420983357968,3.2139017780357206,-0.002051294618934124,-2.0226539142382256,0.4108321246937813,0.07620833354262672,0.5846741470917229,0.014777858810045766,0.9984205394830621,0.08280546570426332,1,0.6553916684665898,1,0.14186744457643935,1,0.6553916684665898,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
