taxon,lfc_TreatmentSterile feed,lfc_TreatmentAntibiotics (5X),lfc_TreatmentAntibiotics (2X),lfc_TreatmentAntibiotics (5X)_TreatmentSterile feed,lfc_TreatmentAntibiotics (2X)_TreatmentSterile feed,lfc_TreatmentAntibiotics (2X)_TreatmentAntibiotics (5X),se_TreatmentSterile feed,se_TreatmentAntibiotics (5X),se_TreatmentAntibiotics (2X),se_TreatmentAntibiotics (5X)_TreatmentSterile feed,se_TreatmentAntibiotics (2X)_TreatmentSterile feed,se_TreatmentAntibiotics (2X)_TreatmentAntibiotics (5X),W_TreatmentSterile feed,W_TreatmentAntibiotics (5X),W_TreatmentAntibiotics (2X),W_TreatmentAntibiotics (5X)_TreatmentSterile feed,W_TreatmentAntibiotics (2X)_TreatmentSterile feed,W_TreatmentAntibiotics (2X)_TreatmentAntibiotics (5X),p_TreatmentSterile feed,p_TreatmentAntibiotics (5X),p_TreatmentAntibiotics (2X),p_TreatmentAntibiotics (5X)_TreatmentSterile feed,p_TreatmentAntibiotics (2X)_TreatmentSterile feed,p_TreatmentAntibiotics (2X)_TreatmentAntibiotics (5X),q_TreatmentSterile feed,q_TreatmentAntibiotics (5X),q_TreatmentAntibiotics (2X),q_TreatmentAntibiotics (5X)_TreatmentSterile feed,q_TreatmentAntibiotics (2X)_TreatmentSterile feed,q_TreatmentAntibiotics (2X)_TreatmentAntibiotics (5X),diff_TreatmentSterile feed,diff_TreatmentAntibiotics (5X),diff_TreatmentAntibiotics (2X),diff_TreatmentAntibiotics (5X)_TreatmentSterile feed,diff_TreatmentAntibiotics (2X)_TreatmentSterile feed,diff_TreatmentAntibiotics (2X)_TreatmentAntibiotics (5X),passed_ss_TreatmentSterile feed,passed_ss_TreatmentAntibiotics (5X),passed_ss_TreatmentAntibiotics (2X),passed_ss_TreatmentAntibiotics (5X)_TreatmentSterile feed,passed_ss_TreatmentAntibiotics (2X)_TreatmentSterile feed,passed_ss_TreatmentAntibiotics (2X)_TreatmentAntibiotics (5X)
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Beijerinckiaceae_Microvirga,1.351780039965092,-2.855026344713255,0.13819045768173518,-4.206806384678347,-1.213589582283357,2.99321680239499,1.2871881373599448,1.2909358455745479,1.5445832799691492,1.0108517192062139,1.319486017202585,1.323142247085419,1.0501806229644308,-2.2115942899103467,0.08946779333549133,-4.161645377604743,-0.9197441780067234,2.262203333759741,0.32432131002764863,0.05793677085974942,0.9309094621623036,0.0031580779322208045,0.38460036313917323,0.05353795134519885,1,0.5175335296702555,1,0.03368616461035524,1,0.5175335296702555,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Bacteria_Desulfobacterota_Desulfovibrionia_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio,0.7317734570819642,-2.3047825059622253,-0.9733692701396989,-3.0365559630441896,-1.705142727221663,1.3314132358225264,0.8062244675560739,0.9512321184643129,1.375002977812313,1.1542199337906724,1.522502644120649,1.6040133891169355,0.9076547370240514,-2.4229443699641995,-0.707903390644557,-2.630829596809662,-1.119960437380062,0.8300511983603298,0.3905819822346128,0.04165828078648426,0.49910703914456056,0.030139337220146303,0.2952248922002696,0.43058126121506923,1,0.40269671426934783,1,0.3214862636815605,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
Bacteria_Cyanobacteria_Cyanobacteriia_Chloroplast_NA_NA,0.719679385115742,4.083164505224808,2.5592216785279738,3.3634851201090656,1.8395422934122316,-1.523942826696834,1.2449289959946197,1.7774196695950868,1.6963345105685108,1.8209940709953694,1.74193843073815,2.154929691028881,0.5780887001838716,2.2972427812476,1.508677482291081,1.8470598963952467,1.0560317523006377,-0.7071891176037491,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_NA_NA,-0.059929944955076024,-1.5709301912337594,-2.320584686517428,-1.5110002462786833,-2.260654741562352,-0.7496544952836686,0.7717083214509448,0.8980601631989812,0.9642898318181924,0.9202859581578271,0.985022369190389,1.0868520557710664,-0.07765880357801168,-1.7492482749017026,-2.406521991569597,-1.6418812358099133,-2.295028836167886,-0.6897484264791005,0.9402726504748993,0.1237286522993272,0.0470135460485351,0.14461820680010423,0.05539542967054868,0.5125625319786826,1,1,0.5014778245177077,1,0.5354891534819706,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Raoultella,-0.6769170580000656,-2.8400457036196767,-0.572554720460552,-2.163128645619611,0.10436233753951363,2.267490983159125,0.6993230248654236,0.8323024539798545,0.8335135769341059,0.880438968166078,0.8815839634986268,0.9903862713567421,-0.9679604902617502,-3.4122760182182748,-0.6869170896610551,-2.4568751768510753,0.11838048542233515,2.2895016305636604,0.3704461476520798,0.014278622627844524,0.5177894502806499,0.049328204642065415,0.9096299640410679,0.06198640294492436,1,0.1523053080303416,1,0.47683931153996567,1,0.5372154921893444,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_NA_NA,3.2816396172007276,0.5766975253412354,1.997090596732448,-2.7049420918594924,-1.2845490204682797,1.4203930713912125,0.7465854474778473,0.8269363006626481,1.1853095416547055,1.0165333347556835,1.3245659986778964,1.371462321692252,4.395531185729548,0.6973905062325972,1.684868404876322,-2.6609477519097844,-0.9697886113266087,1.0356777936404296,0.003174015588822606,0.508051905965454,0.135883460486161,0.032422524696973466,0.36445903690473763,0.33479984878491653,0.033856166280774466,1,1,0.31341773873741013,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Opitutales_Opitutaceae_Ereboglobus,1.7143588324251842,-1.5463339642782055,0.40164801714998233,-3.2606927967033896,-1.3127108152752018,1.9479819814281878,1.4537968086676754,1.1172585097000607,1.8865954842908348,1.3022191488837418,2.001686952440083,1.772425477184796,1.1792286392458788,-1.384043129546925,0.21289567397695777,-2.503950889908542,-0.6558022540312759,1.0990487366059725,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
Bacteria_Firmicutes_Bacilli_Erysipelotrichales_Erysipelatoclostridiaceae_Erysipelatoclostridium,0.5921218395442188,-2.946026770214111,-1.1831690565885478,-3.5381486097583297,-1.7752908961327667,1.7628577136255632,1.1591351946003556,1.1402196135351519,1.7831313896446352,0.9184570841959767,1.6501576291844158,1.636925950947257,0.5108306971460472,-2.5837362690861023,-0.6635344223424525,-3.852274287650193,-1.0758310992448628,1.0769318628038318,0.6277151636206504,0.04156021197808161,0.5316407128463312,0.008437649434530322,0.32334822672114233,0.3228940222994946,1,0.4017487157881222,1,0.09000159396832343,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_NA,-1.190311994495891,-3.0213878313454834,-1.5532831933535205,-1.8310758368495923,-0.3629711988576294,1.468104637991963,0.9143183081096432,0.8001701053865997,1.0792682792473567,0.9979303893447762,1.2330502353971489,1.15095921388331,-1.3018573334234835,-3.7759319062359986,-1.4392002648653075,-1.834873310203375,-0.2943685410681758,1.275548794677625,0.24070934045555403,0.009224271200281887,0.2001505473251852,0.11620078319999402,0.7783949818596544,0.2492720657381016,1,0.09839222613634013,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Neisseriaceae_Vitreoscilla,1.3046820474318093,-2.613792606826734,-0.19790413728899384,-3.918474654258543,-1.502586184720803,2.41588846953774,1.5513906205630354,1.8284634975123446,1.723123510167416,1.2852712042243541,1.1303972478579916,1.4880402689877184,0.8409758510453738,-1.4295022079373434,-0.11485197440650426,-3.048753166942144,-1.329254992055296,1.6235370237535418,0.42815070080632756,0.1959333235134196,0.9117875135819516,0.018615880913391673,0.2254486203482473,0.14850365290464246,1,1,1,0.19856939640951116,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae_R-7_group,-3.791854190311226,-0.6842353930333306,-1.9643160009902398,3.1076187972778957,1.8275381893209863,-1.2800806079569091,1.2803720066642599,1.3080501703529552,1.406489175091302,0.8770108507065643,1.0180199328822928,1.052619283718763,-2.9615253774487815,-0.523095679769455,-1.3966093986203105,3.543421150119455,1.795189003958622,-1.2160907820675257,0.025233007601921778,0.6196548805742593,0.21200844287928627,0.012168441638794955,0.12276761938306915,0.26961836211464385,0.24391907348524383,1,1,0.12979671081381283,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_NA_NA,1.1976033442711664,-1.667526282308871,0.7816821673491147,-2.8651296265800372,-0.41592117692205177,2.4492084496579856,0.9064511668863366,0.7890331227979305,0.9173537819020209,0.9801416131759193,1.0861133799823939,0.9902332175298066,1.3212000690395034,-2.113379317202531,0.8521054611323369,-2.9231792509005468,-0.3829445291694997,2.4733652702215707,0.22297045462976745,0.06751732554879548,0.41893199704102735,0.01919757734470633,0.7117354647521054,0.03850788494855394,1,0.5851501547562274,1,0.20477415834353419,1,0.37224288783602144,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia,-0.9586283173867253,2.0528405934209317,0.9836553797792772,3.011468910807657,1.9422836971660025,-1.0691852136416546,0.6622824246077034,0.9827655647659648,1.0247416196988677,1.0628148168995597,1.1017452368286136,1.3194895650288583,-1.4474615085166416,2.0888405811306523,0.9599057566026603,2.8334841243488733,1.7629154474557918,-0.8103021365070596,0.1857924969093388,0.070144421818296,0.36521189663795267,0.022031750943912652,0.11593088442050864,0.44120215959046627,1,0.678062744243528,1,0.23500534340173496,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
Bacteria_Rs-K70_termite_group_NA_NA_NA_NA,2.1506085135442925,-2.9893921143969835,-1.3684307948755747,-5.140000627941276,-3.5190393084198672,1.6209613195214088,1.0508833911084232,1.1782172320803506,2.0093374729479403,1.2992523791661021,2.0826180588361636,2.1496832146281584,2.046476832482746,-2.5372164258017884,-0.6810358206617835,-3.9561217746164745,-1.6897190022381847,0.7540466002111826,0.08666371688523791,0.04424672972416888,0.5212510129785454,0.007484933345771589,0.1420410080997224,0.47935786398883873,0.7510855463387285,0.4277183873336325,1,0.07983928902156362,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_NA_NA,0.9536307585190641,-1.389179408587456,0.3190490277181327,-2.3428101671065202,-0.6345817308009314,1.7082284363055886,0.8607599551837455,0.9402046030126946,1.036566036027111,0.9324451917102401,1.0295331403418957,1.0968206244143028,1.1078939636724778,-1.477528831635277,0.30779421342123553,-2.512544638478392,-0.616378148439393,1.5574364652540835,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA,1.1764701829655018,-0.10850159753536853,-0.0996601314405752,-1.2849717805008702,-1.276130314406077,0.008841466094793332,0.6648172647048388,0.7694015872253731,0.825830132133889,0.819812614429811,0.8729887327414914,0.9550424778348316,1.7696143668709075,-0.14102076124725518,-0.12067872987760835,-1.5673969366701959,-1.4617947134306983,0.009257667904822141,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_NA_NA,-0.24956179065151643,-1.9578944141419832,-1.3555750273443645,-1.7083326234904668,-1.1060132366928481,0.60231938679761865,0.8747366289157429,1.0328140109911856,0.9499855636922402,0.9781386473346378,0.8902376106038192,1.0459749589098302,-0.2852993488575576,-1.8956892463755437,-1.4269427653992437,-1.7465137771067103,-1.2423798135676107,0.5758449393715768,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Firmicutes_Clostridia_NA_NA_NA,1.265905172941295,0.7356838242659588,-0.6954918215877735,-0.5302213486753361,-1.9613969945290683,-1.4311756458537324,1.0221229420763538,0.9486644611643024,1.132938566413373,1.2225462015507267,1.3704761035190447,1.3165992941947369,1.2385057812807907,0.7754942388829966,-0.6138830844019575,-0.4337025038422123,-1.431179273752154,-1.087024466870213,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Tyzzerella,1.4561500068842708,-0.2923810587209779,0.05787632926788439,-1.7485310656052486,-1.3982736776163864,0.3502573879888623,0.7980093079360285,0.8444066057738601,1.2117482595521831,0.8130787721308279,1.1901295804839862,1.2217250421698744,1.8247280982855418,-0.3462562428121036,0.04776266754389507,-2.150506353797541,-1.174891961804491,0.28669084769415804,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Verrucomicrobiota_Verrucomicrobiae_NA_NA_NA,0.35482952855260713,-2.5051504850651254,-1.1623631641602172,-2.8599800136177325,-1.5171926927128243,1.3427873209049082,0.9152970578342944,1.069133901772988,1.0535663176282648,1.0451631757496855,1.0292330881115397,1.1681606676753997,0.3876659774174054,-2.3431587763803328,-1.1032653044346277,-2.7363956939702705,-1.4741001919172692,1.1494885575774516,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus,-0.5264045636337013,2.890981915252544,1.8036603014631107,3.4173864788862454,2.330064865096812,-1.0873216137894333,1.2367108316138555,1.191169717886823,1.2576202770653073,0.9927145248918343,1.0715435560006263,1.0186447899960067,-0.42564886647492645,2.427010921987882,1.4341851307232445,3.442466482757067,2.174493843062643,-1.0674197958580791,0.6880633566836729,0.05959985451411454,0.21097795249540632,0.018386379496788844,0.08167844258030653,0.3345863446741284,1,0.5761319269697739,1,0.196121381299081,0.7078798356959899,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Candidatus_Soleaferrea,0.33628197032665447,0.21907592347785873,0.33110494006286206,-0.11720604684879574,-0.005177030263792404,0.11202901658500333,1.375771320843568,1.07308818556224,1.0751908893565814,1.3870618479989767,1.388689225397991,1.0896005192152212,0.24443158919787614,0.2041546318610104,0.3079499122811604,-0.08449951025463012,-0.0037279977183582555,0.10281659618305948,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
