taxon,lfc_TreatmentSterile feed,lfc_TreatmentAntibiotics (5X),lfc_TreatmentAntibiotics (2X),lfc_TreatmentAntibiotics (5X)_TreatmentSterile feed,lfc_TreatmentAntibiotics (2X)_TreatmentSterile feed,lfc_TreatmentAntibiotics (2X)_TreatmentAntibiotics (5X),se_TreatmentSterile feed,se_TreatmentAntibiotics (5X),se_TreatmentAntibiotics (2X),se_TreatmentAntibiotics (5X)_TreatmentSterile feed,se_TreatmentAntibiotics (2X)_TreatmentSterile feed,se_TreatmentAntibiotics (2X)_TreatmentAntibiotics (5X),W_TreatmentSterile feed,W_TreatmentAntibiotics (5X),W_TreatmentAntibiotics (2X),W_TreatmentAntibiotics (5X)_TreatmentSterile feed,W_TreatmentAntibiotics (2X)_TreatmentSterile feed,W_TreatmentAntibiotics (2X)_TreatmentAntibiotics (5X),p_TreatmentSterile feed,p_TreatmentAntibiotics (5X),p_TreatmentAntibiotics (2X),p_TreatmentAntibiotics (5X)_TreatmentSterile feed,p_TreatmentAntibiotics (2X)_TreatmentSterile feed,p_TreatmentAntibiotics (2X)_TreatmentAntibiotics (5X),q_TreatmentSterile feed,q_TreatmentAntibiotics (5X),q_TreatmentAntibiotics (2X),q_TreatmentAntibiotics (5X)_TreatmentSterile feed,q_TreatmentAntibiotics (2X)_TreatmentSterile feed,q_TreatmentAntibiotics (2X)_TreatmentAntibiotics (5X),diff_TreatmentSterile feed,diff_TreatmentAntibiotics (5X),diff_TreatmentAntibiotics (2X),diff_TreatmentAntibiotics (5X)_TreatmentSterile feed,diff_TreatmentAntibiotics (2X)_TreatmentSterile feed,diff_TreatmentAntibiotics (2X)_TreatmentAntibiotics (5X),passed_ss_TreatmentSterile feed,passed_ss_TreatmentAntibiotics (5X),passed_ss_TreatmentAntibiotics (2X),passed_ss_TreatmentAntibiotics (5X)_TreatmentSterile feed,passed_ss_TreatmentAntibiotics (2X)_TreatmentSterile feed,passed_ss_TreatmentAntibiotics (2X)_TreatmentAntibiotics (5X)
Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Raoultella,0.3534637936681671,0.40407776934281203,0.6120294286750368,0.05061397567464493,0.25856563500686974,0.20795165933222481,0.9183612835438025,0.5238611787365378,0.7128994596874622,0.8576763932398435,0.9845831100300001,0.6328088084337661,0.3848853387026612,0.7713451306267386,0.8585073538186617,0.059012905186130116,0.26261433125639466,0.32861688484854645,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Edaphobaculum,-0.06073877098579783,0.14489378104706319,-0.05893635537349483,0.20563255203286102,0.0018024156123030016,-0.20383013642055803,0.31186016650611537,0.20592977207396349,0.21224731262103524,0.3039059525342516,0.30822180110136227,0.20037711008840392,-0.1947628376726554,0.7036077376661297,-0.27767774604866213,0.676632195974132,0.0058477875538409975,-1.0172326386513444,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Rhodanobacteraceae_Rhodanobacter,-1.8349831539420736,-0.36147210579070155,0.8436180606061014,1.473511048151372,2.6786012145481752,1.205090166396803,0.7921665819319876,0.5462921325208671,0.4634115466863477,0.8298586867888769,0.7778049932900892,0.5252502338042168,-2.316410709306617,-0.6616827962040881,1.8204511014851559,1.7756168268275847,3.4437953441488993,2.2943162874364216,0.049194300696622666,0.5267698532641523,0.10617872698376093,0.11370817619881794,0.008774606957639298,0.05092061367870056,0.8871937677356433,1,1,1,0.16702010484885838,0.8871937677356433,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Opitutales_Opitutaceae_Ereboglobus,2.5377481493210934,1.193327716599728,0.7123589632626642,-1.3444204327213654,-1.825389186058429,-0.4809687533370638,0.717455464962947,0.7664304516925335,0.7948721098088741,0.546855299007451,0.5860518336486271,0.6450814249374581,3.5371507685876438,1.5569941329503065,0.8961931793454798,-2.458457356382035,-3.114723103405318,-0.7455938657413591,0.012261100953433501,0.1704783864970957,0.40466922152663165,0.049222400520855136,0.020723730062972023,0.48408689081676104,0.23338371469983768,1,1,0.838478133010429,0.3737417525149782,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Xanthobacteraceae_Bradyrhizobium,-0.3379200343592945,-0.04345023688912562,-0.43776690350871633,0.2944697974701689,-0.09984686914942181,-0.3943166666195907,0.23825589429382055,0.16078317956955035,0.15134938318195457,0.27640086241433487,0.2710218472751817,0.2062479123947635,-1.4183071330129056,-0.2702411844662535,-2.892426082651597,1.065372209399072,-0.36840893143216763,-1.9118577349033188,0.1938586735956286,0.7938154198983405,0.020124115603514955,0.317802422606246,0.7221264244243479,0.09226662003806305,1,1,0.38305213148759504,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Devosiaceae_Devosia,-0.29061532976915716,-0.03498098581811852,0.03114127948760831,0.2556343439510386,0.32175660925676547,0.06612226530572682,0.19945758240361083,0.14832692791316884,0.1514947478556579,0.22420278855141243,0.2263110060909993,0.1828502716535732,-1.4570282376183863,-0.23583705474299663,0.20556012619842962,1.1401925266081985,1.4217453000380709,0.36161972693702954,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_NA,-0.32286572207998115,-0.348000189806021,-0.2875902203434515,-0.025134467726039833,0.03527550173652966,0.06040996946256949,0.17540635291257492,0.17559563445860982,0.18543906082146822,0.2184404550364557,0.2264289090066909,0.2265755702470839,-1.8406729101818913,-1.981827115913005,-1.5508610703131716,-0.1150632455963577,0.15579062713890157,0.26662172535499545,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Comamonadaceae_Variovorax,0.17933597620332653,0.05723242028623415,-0.1827412932003615,-0.12210355591709238,-0.362077269403688,-0.23997371348659566,0.199239041944519,0.20419657032660501,0.19969261025843085,0.24845391147010717,0.24476569486648506,0.2488177824868063,0.9001045902101117,0.2802810066530156,-0.915112947664253,-0.4914535464328293,-1.479281112499013,-0.9644556393364706,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Comamonadaceae_NA,-0.17573110336763997,0.008556639334285639,-0.06765961233035947,0.1842877427019256,0.1080714910372805,-0.0762162516646451,0.16377246607395032,0.13194285847607798,0.17621440013817646,0.2002311203772633,0.23180832271675045,0.21052932275492714,-1.073019827937926,0.06485109867342315,-0.38396187983107494,0.9203751262775829,0.4662105733336177,-0.3620220246153875,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Cellvibrionaceae_Cellvibrio,-0.13181721215554817,0.2862984522986489,0.4899722694089695,0.4181156644541971,0.6217894815645176,0.20367381711032057,0.48417289297677124,0.5640674945304636,0.7014347942828933,0.3932972546089308,0.5731678312045544,0.6420826355073866,-0.2722523587496094,0.5075606289580064,0.6985286065112994,1.0631034403480497,1.0848296916066997,0.31720810663159177,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Flavobacterium,-0.19923400440834457,0.37723456949010903,0.0438839794032103,0.5764685738984536,0.24311798381155486,-0.3333505900868987,0.3229586419799562,0.28278582903404953,0.3293278845650123,0.26373158783386946,0.3131187967384988,0.2714938701773994,-0.616902533361252,1.3339938948803802,0.1332531542574167,2.185815429365952,0.776440080710309,-1.2278383665497896,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,-0.14921863661925835,-0.10735003543973569,0.11649165883196781,0.041868601179522666,0.26571029545122615,0.2238416942717035,0.24144671106205495,0.21563663601760039,0.2602327268287988,0.21330014764342917,0.25829995413176865,0.23435338874182615,-0.6180189241878189,-0.4978283719422043,0.44764415395226226,0.19628960243156424,1.0286888990916243,0.955145967691968,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_NA_NA,0.5631548684065153,0.4597761490787738,0.4918571525569322,-0.10337871932774151,-0.07129771584958311,0.0320810034781584,0.7238958432645568,0.7241688330289919,0.8851694016272406,0.30248105088831906,0.5921141418620711,0.5924478574760192,0.7779501341889917,0.634901873856765,0.5556644317491459,-0.3417692414917939,-0.12041211450442171,0.05414991897317639,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_NA,-0.20482082901926135,0.27881191067700994,0.17238435704070812,0.4836327396962713,0.37720518605996944,-0.10642755363630182,0.2214269755654858,0.21171727352248262,0.2076468896186935,0.22690071705791598,0.22310751278681898,0.2134742622932238,-0.9250039589629256,1.3169067692882528,0.8301802996291506,2.131472945380005,1.6906879618186235,-0.4985498134202012,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_Sphingobacteriaceae_Pedobacter,-0.23038518197463634,0.03435176512491668,0.08855443620422274,0.26473694709955303,0.3189396181788591,0.054202671079306056,0.20228851340093235,0.15317591266341307,0.16781200334125163,0.22110621376315695,0.23148642726910268,0.19007415283547618,-1.1388940385261366,0.22426349239648952,0.5277002505246551,1.197329295246004,1.3777897129497454,0.28516592219786263,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
Bacteria_Myxococcota_Polyangia_Polyangiales_Sandaracinaceae_NA,0.758892881788576,0.7014660333810914,0.2392398879953078,-0.057426848407484576,-0.5196529937932681,-0.46222614538578355,0.3625655842606076,0.29008591313388205,0.3170234402460811,0.30659298071308283,0.33219464247527414,0.2510962257736219,2.0931189134683374,2.4181320140745575,0.7546441607270559,-0.18730646824959774,-1.5643027531124223,-1.8408327085031846,0.06967929368032372,0.041972239462753747,0.4720905008606615,0.8560836289310136,0.15637621628259304,0.10291387673098457,1,0.7989198683944851,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Actinobacteriota_Thermoleophilia_Solirubrobacterales_67-14_NA,0.31279685040619715,0.42288668896081755,0.15655188267885328,0.1100898385546204,-0.15624496772734386,-0.26633480628196426,0.2366231337984743,0.12663148188698548,0.1454822502282051,0.26236854379003843,0.2719683909888675,0.1844229661765497,1.321919988907754,3.339506753448801,1.0760892303582343,0.419599990777554,-0.5744967904514295,-1.4441520587354595,0.222741489739354,0.01023866054026063,0.3132656890515549,0.6858189941883518,0.5814221632917209,0.18669299871423364,1,0.19488760752496095,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Corynebacteriales_Mycobacteriaceae_Mycobacterium,-0.12724047885424128,-0.212686595304314,0.06369709669308185,-0.08544611645007272,0.19093757554732313,0.2763836919973959,0.2014845924361154,0.1557614644624605,0.18586976415540266,0.22479065728970268,0.24661057361847083,0.21090843473596324,-0.6315146846505661,-1.3654635056129227,0.34269746336916723,-0.3801141803680596,0.7742473193494172,1.310443995961571,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Corynebacteriales_Nocardiaceae_Williamsia,0.08804734114391514,0.02914312145256278,-0.05607456101782652,-0.058904219691352365,-0.14412190216174167,-0.0852176824703893,0.6182381795422183,0.6211638842648837,0.648307770132449,0.3121942570911397,0.36321295111787943,0.36817084666105926,0.14241653792574058,0.04691696054907024,-0.0864937358476677,-0.18867810138530608,-0.396797255489294,-0.2314623312606859,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Cellulomonadaceae_Cellulomonas,0.09478205295358684,0.24196589406553906,-0.05476927021775002,0.1471838411119522,-0.14955132317133685,-0.29673516428328905,0.22732624622755623,0.19507962431245904,0.21318054283463037,0.22426585939573748,0.24017714235931403,0.20991402361410938,0.41694284987536767,1.2403442692609572,-0.25691495804209463,0.6562917847082241,-0.6226709240615514,-1.4136033370918817,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_NA,-0.9281340024240966,-0.22841791618956284,-0.22641928888889942,0.6997160862345337,0.7017147135351972,0.0019986273006634137,0.280685070154033,0.321177880715031,0.23087604303052056,0.3416724296058003,0.25862823770339277,0.30209218425968426,-3.3066739243193797,-0.711188191668247,-0.9806963334821536,2.0479149782199904,2.7132177049435615,0.006615951702164381,0.010751361341909713,0.4971766824230516,0.3554657587264174,0.07474976488026117,0.02652566147980377,0.9948832779011383,0.20464660209428145,1,1,1,0.47837658461853005,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Corynebacteriales_Nocardiaceae_Rhodococcus,-0.3361127184256058,-0.032170197786711596,0.11673626504503358,0.3039425206388942,0.4528489834706394,0.1489064628317452,0.659053449714804,0.6514908532460244,0.6612425763710269,0.2605164846138509,0.28402508990953446,0.2660058908753134,-0.5099931099231084,-0.04937935448583047,0.1765407570784314,1.1666920851070568,1.594397817512803,0.559786335339254,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Arachidicoccus,-1.9363910556720298,0.7133072731156355,0.8035817601791777,2.6496983287876654,2.7399728158512078,0.09027448706354224,0.7003839858980216,0.3379973430631994,0.35922480352640357,0.6608170641750838,0.671922203722855,0.27419687100906226,-2.7647563260448034,2.1103931369728546,2.23698851607866,4.009730487355615,4.077812581084689,0.3292323750133482,0.024494191744074394,0.0678317984502158,0.055686491034690234,0.003896521860669144,0.003544859465074545,0.7504340296953712,0.4172458869507845,1,0.8929040803838262,0.0702717563148263,0.06747456636969479,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Microbacteriaceae_Agromyces,0.24770325992022277,0.35643188883435323,0.6031803980559619,0.10872862891413046,0.3554771381357391,0.24674850922160868,0.49451019041446215,0.4533146772887053,0.4703280869721248,0.33240711914339927,0.3552587868114024,0.2952332532563453,0.5009062800356371,0.7862791713830838,1.2824673132729811,0.3270947661840699,1.0006146261048081,0.8357747865460187,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Microbacteriaceae_NA,0.33228154067087406,0.35914244757968555,0.0682759711699754,0.026860906908811488,-0.26400556950089865,-0.29086647640971014,0.18101147322259128,0.1796093978241138,0.12826180455547728,0.25437659214594427,0.22113119488862434,0.21998497153532712,1.8356932560968926,1.9995749216384722,0.5323172506936302,0.10559504191093376,-1.1938865958458216,-1.3222106691183686,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Alcaligenaceae_NA,-1.6191217046570268,-0.003268692522531738,0.4065459288345915,1.615853012134495,2.025667633491618,0.40981462135712327,0.4092042928567183,0.18566889059276334,0.2317409550500034,0.4142189001187483,0.4368160145062515,0.24048495622534605,-3.956756399972465,-0.017604955316403118,1.7543119590012477,3.9009639870881365,4.63734745572756,1.7041174957035863,0.004196069095069334,0.986385153221196,0.11745955260739187,0.004538479801806349,0.0016719740261891259,0.12676025949959946,0.07567393574900902,1,1,0.0773106559342185,0.031825160774358534,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Asticcacaulis,-0.4511499444096338,0.2929658163065295,0.2373685199464273,0.7441157607161633,0.6885184643560611,-0.055597296360102216,0.6268660310807658,0.4398643381403287,0.6099394028668496,0.5497953517341913,0.6934121198756642,0.5304149159244496,-0.7196911653225431,0.6660367547529289,0.3891673809410295,1.3534413457098848,0.9929426449591325,-0.1048185009337507,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Altererythrobacter,0.15400674930765154,6.486184597714e-4,0.2737243414715104,-0.15335813084788014,0.11971759216385888,0.27307572301173905,0.18927909328064016,0.20105463853858843,0.18132876995464692,0.2227051831554217,0.20507255725638363,0.215988764208729,0.8136490229235669,0.0032260805544504292,1.509547224855565,-0.6886150051606765,0.5837816320502934,1.2643052244506658,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
