taxon,lfc_(Intercept),lfc_TreatmentSterile feed,lfc_TreatmentAntibiotics (5X),lfc_TreatmentAntibiotics (2X),se_(Intercept),se_TreatmentSterile feed,se_TreatmentAntibiotics (5X),se_TreatmentAntibiotics (2X),W_(Intercept),W_TreatmentSterile feed,W_TreatmentAntibiotics (5X),W_TreatmentAntibiotics (2X),p_(Intercept),p_TreatmentSterile feed,p_TreatmentAntibiotics (5X),p_TreatmentAntibiotics (2X),q_(Intercept),q_TreatmentSterile feed,q_TreatmentAntibiotics (5X),q_TreatmentAntibiotics (2X),diff_(Intercept),diff_TreatmentSterile feed,diff_TreatmentAntibiotics (5X),diff_TreatmentAntibiotics (2X),passed_ss_(Intercept),passed_ss_TreatmentSterile feed,passed_ss_TreatmentAntibiotics (5X),passed_ss_TreatmentAntibiotics (2X)
Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Raoultella,-0.3327793499799166,0.3534637936681671,0.40407776934281203,0.6120294286750368,0.44775250858008486,0.9183612835438025,0.5238611787365378,0.7128994596874622,-0.7432216316000735,0.3848853387026612,0.7713451306267386,0.8585073538186617,0.4786027659690171,0.7103528301278392,0.46267456613423474,0.4155923120995647,0.7979146111988301,0.8891491207042341,0.7601082157919571,0.7965519315241657,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Edaphobaculum,0.003308734269645068,-0.06073877098579783,0.14489378104706319,-0.05893635537349483,0.16840674920269635,0.31186016650611537,0.20592977207396349,0.21224731262103524,0.019647278302739733,-0.1947628376726554,0.7036077376661297,-0.27767774604866213,0.9848059331384633,0.8504338105598994,0.5016386147097053,0.7883006832289698,0.9952663649141354,0.9425028131150065,0.7756429000553426,0.9518839320671502,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Rhodanobacteraceae_Rhodanobacter,0.3478226977232559,-1.8349831539420736,-0.36147210579070155,0.8436180606061014,0.35566685901515166,0.7921665819319876,0.5462921325208671,0.4634115466863477,0.9779452004226191,-2.316410709306617,-0.6616827962040881,1.8204511014851559,0.3567440700251128,0.049194300696622666,0.5267698532641523,0.10617872698376093,0.6962514159601191,0.3549706403207283,0.7996300287376789,0.4961673375599329,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Opitutales_Opitutaceae_Ereboglobus,-0.9464064393010977,2.5377481493210934,1.193327716599728,0.7123589632626642,0.5490876915875764,0.717455464962947,0.7664304516925335,0.7948721098088741,-1.7235979858968504,3.5371507685876438,1.5569941329503065,0.8961931793454798,0.13554887501747237,0.012261100953433501,0.1704783864970957,0.40466922152663165,0.4453748750574092,0.22878245107304496,0.4901253611791502,0.7921378926219074,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Xanthobacteraceae_Bradyrhizobium,0.21439769163087188,-0.3379200343592945,-0.04345023688912562,-0.43776690350871633,0.07875789352524044,0.23825589429382055,0.16078317956955035,0.15134938318195457,2.722237505782978,-1.4183071330129056,-0.2702411844662535,-2.892426082651597,0.026158009115630317,0.1938586735956286,0.7938154198983405,0.020124115603514955,0.17189548847414207,0.562500973400609,0.9244432738056623,0.2728906202345735,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Devosiaceae_Devosia,0.08322715696650386,-0.29061532976915716,-0.03498098581811852,0.03114127948760831,0.09582889895490657,0.19945758240361083,0.14832692791316884,0.1514947478556579,0.8684974770050045,-1.4570282376183863,-0.23583705474299663,0.20556012619842962,0.41041842016288166,0.1832109288575006,0.8194846270737092,0.8422688788288759,0.7440097468962584,0.5577919318488606,0.9365538595128104,0.9625376118237008,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_NA,0.24922743099895056,-0.32286572207998115,-0.348000189806021,-0.2875902203434515,0.1024184722161734,0.17540635291257492,0.17559563445860982,0.18543906082146822,2.433422659077645,-1.8406729101818913,-1.981827115913005,-1.5508610703131716,0.04098283824861557,0.10293910009508787,0.0828142004191772,0.1595328544242685,0.2281461603635705,0.44067831742239133,0.3543677413285722,0.5812682220607012,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Comamonadaceae_Variovorax,-0.003843377880712189,0.17933597620332653,0.05723242028623415,-0.1827412932003615,0.11678824260962661,0.199239041944519,0.20419657032660501,0.19969261025843085,-0.032908945239967055,0.9001045902101117,0.2802810066530156,-0.915112947664253,0.9745534533177969,0.39435179679428456,0.7863731606877845,0.3868838520704714,0.9952663649141354,0.7085670040513976,0.9207202416052522,0.7695851760104512,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Comamonadaceae_NA,0.0683219170325163,-0.17573110336763997,0.008556639334285639,-0.06765961233035947,0.07065751034132102,0.16377246607395032,0.13194285847607798,0.17621440013817646,0.9669448683158761,-1.073019827937926,0.06485109867342315,-0.38396187983107494,0.36188996298240106,0.31455979648230586,0.949883803888685,0.7110105612141124,0.6962514159601191,0.6479156674056056,0.985607989276964,0.931145503654069,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Cellvibrionaceae_Cellvibrio,-0.15149997944642993,-0.13181721215554817,0.2862984522986489,0.4899722694089695,0.4565967719592436,0.48417289297677124,0.5640674945304636,0.7014347942828933,-0.3318025635537191,-0.2722523587496094,0.5075606289580064,0.6985286065112994,0.7485639429432446,0.7923227588120053,0.6254553734649586,0.5046423951246201,0.8983633049308595,0.934534536034673,0.8406305658991939,0.84120327372487,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Flavobacterium,-0.04585773817965657,-0.19923400440834457,0.37723456949010903,0.0438839794032103,0.2519492878705065,0.3229586419799562,0.28278582903404953,0.3293278845650123,-0.18201177930388082,-0.616902533361252,1.3339938948803802,0.1332531542574167,0.8601008951740602,0.5544455044009631,0.21893136329915655,0.897284131884778,0.9505018901623248,0.8061799825886349,0.5357113198091976,0.9811945179458679,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,0.04463265124834428,-0.14921863661925835,-0.10735003543973569,0.11649165883196781,0.18617419958440048,0.24144671106205495,0.21563663601760039,0.2602327268287988,0.2397359642097478,-0.6180189241878189,-0.4978283719422043,0.44764415395226226,0.8165632895678088,0.5537452870455178,0.6319992886444676,0.6662831652732868,0.9303259769688967,0.8061799825886349,0.8406305658991939,0.9224062821018822,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_NA_NA,-0.36908364456896803,0.5631548684065153,0.4597761490787738,0.4918571525569322,0.7014613430633704,0.7238958432645568,0.7241688330289919,0.8851694016272406,-0.5261639122651194,0.7779501341889917,0.634901873856765,0.5556644317491459,0.6130447717502383,0.45898547060775763,0.5432195236065471,0.5936349395101597,0.8409069168177215,0.7540475588556018,0.8028304605912021,0.8916639091417908,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_NA,-0.05198046173302702,-0.20482082901926135,0.27881191067700994,0.17238435704070812,0.16049170925491882,0.2214269755654858,0.21171727352248262,0.2076468896186935,-0.323882535579849,-0.9250039589629256,1.3169067692882528,0.8301802996291506,0.7543322315859662,0.38201893474306725,0.22434008662154528,0.43051241917924643,0.8983633049308595,0.7065099626272402,0.5357113198091976,0.8148803835555357,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_Sphingobacteriaceae_Pedobacter,0.03648314310296193,-0.23038518197463634,0.03435176512491668,0.08855443620422274,0.10664084887574653,0.20228851340093235,0.15317591266341307,0.16781200334125163,0.34211227205693545,-1.1388940385261366,0.22426349239648952,0.5277002505246551,0.7410804250565493,0.2876999326935577,0.8281738624507643,0.6120256846420863,0.8983633049308595,0.6368161331996808,0.9406419178453125,0.8973125575628994,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Myxococcota_Polyangia_Polyangiales_Sandaracinaceae_NA,-0.4152863028496564,0.758892881788576,0.7014660333810914,0.2392398879953078,0.2589199150304692,0.3625655842606076,0.29008591313388205,0.3170234402460811,-1.6039179635942116,2.0931189134683374,2.4181320140745575,0.7546441607270559,0.14739969975482287,0.06967929368032372,0.041972239462753747,0.4720905008606615,0.46194781942860397,0.38856971274597263,0.2617929512253115,0.8255565731923578,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Bacteria_Actinobacteriota_Thermoleophilia_Solirubrobacterales_67-14_NA,-0.21344545756988006,0.31279685040619715,0.42288668896081755,0.15655188267885328,0.06653128564312341,0.2366231337984743,0.12663148188698548,0.1454822502282051,-3.2081967980419077,1.321919988907754,3.339506753448801,1.0760892303582343,0.01245798991998158,0.222741489739354,0.01023866054026063,0.3132656890515549,0.09754341043730258,0.5934532014908638,0.12295986768813652,0.7250426010752968,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Corynebacteriales_Mycobacteriaceae_Mycobacterium,0.0786708923079556,-0.12724047885424128,-0.212686595304314,0.06369709669308185,0.10359606526844371,0.2014845924361154,0.1557614644624605,0.18586976415540266,0.7594003894269472,-0.6315146846505661,-1.3654635056129227,0.34269746336916723,0.46939615055248174,0.5453216988981058,0.20926277589531256,0.7406565207097575,0.7979146111988301,0.8061799825886349,0.5282184263435994,0.9490161635454537,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Corynebacteriales_Nocardiaceae_Williamsia,-0.005665577453075496,0.08804734114391514,0.02914312145256278,-0.05607456101782652,0.5890796378431158,0.6182381795422183,0.6211638842648837,0.648307770132449,-0.009617676607902645,0.14241653792574058,0.04691696054907024,-0.0864937358476677,0.992561836748608,0.8902724591433565,0.9637294837172814,0.9331996030662763,0.9952663649141354,0.9508532232360641,0.985607989276964,0.9868317641620393,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Cellulomonadaceae_Cellulomonas,-0.06088127125875637,0.09478205295358684,0.24196589406553906,-0.05476927021775002,0.155586242143437,0.22732624622755623,0.19507962431245904,0.21318054283463037,-0.3913024083622325,0.41694284987536767,1.2403442692609572,-0.25691495804209463,0.7057894467541077,0.6876833949829722,0.24999088453919094,0.8037284991582344,0.8983633049308595,0.872646515012875,0.5475990804191802,0.958109908348104,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_NA,0.3553561998172272,-0.9281340024240966,-0.22841791618956284,-0.22641928888889942,0.19429086829777234,0.280685070154033,0.321177880715031,0.23087604303052056,1.8289907442927495,-3.3066739243193797,-0.711188191668247,-0.9806963334821536,0.10479903116827437,0.010751361341909713,0.4971766824230516,0.3554657587264174,0.3895559946457067,0.22878245107304496,0.7756429000553426,0.7531379826675431,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Corynebacteriales_Nocardiaceae_Rhodococcus,0.07250006073340867,-0.3361127184256058,-0.032170197786711596,0.11673626504503358,0.6387473376490495,0.659053449714804,0.6514908532460244,0.6612425763710269,0.11350350359228079,-0.5099931099231084,-0.04937935448583047,0.1765407570784314,0.9124280975401,0.6238252580382975,0.9618275550050499,0.8642565091679438,0.9760858717870836,0.8343084737311504,0.985607989276964,0.965402771950865,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Arachidicoccus,0.1144889035358913,-1.9363910556720298,0.7133072731156355,0.8035817601791777,0.30166499954381015,0.7003839858980216,0.3379973430631994,0.35922480352640357,0.379523324578675,-2.7647563260448034,2.1103931369728546,2.23698851607866,0.7141754969466407,0.024494191744074394,0.0678317984502158,0.055686491034690234,0.8983633049308595,0.26511360475939344,0.3284487082852554,0.40985257401532016,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Microbacteriaceae_Agromyces,-0.2922154887610474,0.24770325992022277,0.35643188883435323,0.6031803980559619,0.42276912417176815,0.49451019041446215,0.4533146772887053,0.4703280869721248,-0.6911940159620604,0.5009062800356371,0.7862791713830838,1.2824673132729811,0.5090000170281975,0.6299259485428054,0.45436164172271265,0.2355884590209806,0.8035499266441819,0.8343084737311504,0.7531760547475597,0.6703435140278785,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Microbacteriaceae_NA,-0.18031159191354681,0.33228154067087406,0.35914244757968555,0.0682759711699754,0.050400290832265826,0.18101147322259128,0.1796093978241138,0.12826180455547728,-3.5775903062470604,1.8356932560968926,1.9995749216384722,0.5323172506936302,0.0072135211078191925,0.1037280579382866,0.08056927751099754,0.6089685362644696,0.06806604532506315,0.44067831742239133,0.35424900245654833,0.8964016853812992,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Alcaligenaceae_NA,0.31357451502782924,-1.6191217046570268,-0.003268692522531738,0.4065459288345915,0.13919648774329804,0.4092042928567183,0.18566889059276334,0.2317409550500034,2.252747322232109,-3.956756399972465,-0.017604955316403118,1.7543119590012477,0.05433386613189577,0.004196069095069334,0.986385153221196,0.11745955260739187,0.26309029916496895,0.22878245107304496,0.991882268951855,0.5078426237726504,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Asticcacaulis,-0.010182700019243277,-0.4511499444096338,0.2929658163065295,0.2373685199464273,0.38790309775879134,0.6268660310807658,0.4398643381403287,0.6099394028668496,-0.026250628257614882,-0.7196911653225431,0.6660367547529289,0.3891673809410295,0.9797004382854835,0.4922019509399602,0.5241244810780301,0.7073063389452043,0.9952663649141354,0.7773833388236281,0.7996300287376789,0.9297127340500551,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Altererythrobacter,-0.09748152936814629,0.15400674930765154,6.486184597714e-4,0.2737243414715104,0.13191761988478826,0.18927909328064016,0.20105463853858843,0.18132876995464692,-0.7389576119799833,0.8136490229235669,0.0032260805544504292,1.509547224855565,0.48104878197492185,0.43938967036908616,0.9975049604849824,0.16959783880680804,0.7979146111988301,0.7288856230360142,0.9995433499469506,0.5849918045668813,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_NA_NA,-0.15965572116824142,0.16848242355312446,0.45520848631658417,0.05338556656960659,0.4253089979777725,0.6077221094677565,0.5165597866703155,0.7499537689863673,-0.375387593320058,0.2772359618455901,0.8812309786071526,0.07118514337458719,0.71712981101116,0.7886279463721243,0.4038903364365095,0.944997803404156,0.8983633049308595,0.9331674735207129,0.7044153735006422,0.9879522490134357,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Xanthomonas,0.5799439787475135,-1.5204099686027481,-0.665252480283487,-0.09565987433746764,0.09436363082824738,0.25559267151199433,0.16398948800854152,0.6910863345114188,6.145842139150813,-5.948566363849752,-4.056677585631811,-0.1384195715649577,2.752475223112494e-4,3.425279659415055e-4,0.0036502243679374545,0.89332964918944,0.007235077729324269,0.10652490248012075,0.07901662161182255,0.9811945179458679,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Phenylobacterium,0.02326182716955168,-0.03259332233766049,0.05949489586395626,-0.08149529043815265,0.11712623199242478,0.19061775855576465,0.1637483447161204,0.18443633551614033,0.19860475978648537,-0.17098785855319673,0.363331281101489,-0.4418613621339319,0.8475262829264651,0.8684789149771598,0.7257708999132084,0.6702900417064563,0.9394267232437927,0.9425028131150065,0.8948509043209327,0.9224062821018822,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Microbacteriaceae_Galbitalea,-0.10699225333695199,0.3279222099362449,0.14666862257028046,-0.008168227392368273,0.32260712922839907,0.4249990076817356,0.36816826206491854,0.3456664735134463,-0.3316487567799648,0.7715834719826273,0.3983738895571031,-0.02363037210217187,0.7486758041570689,0.46254110180319785,0.700775326142354,0.981726229711096,0.8983633049308595,0.7556248168527101,0.8920453282313585,0.9975601214380995,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Xanthobacteraceae_Afipia,0.12112703087985079,-0.502705810096432,-0.09259249902652025,0.14924377736989833,0.08426301360411524,0.31839323996121754,0.1729145554094659,0.14413567790939658,1.4374875250596921,-1.5788834277940857,-0.5354812312200031,1.0354395215299343,0.18851811022753606,0.15301614416362405,0.6068782105409586,0.3307459590810229,0.5295775920895669,0.526042153429758,0.8348490838669705,0.7429048221823819,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia-Caballeronia-Paraburkholderia,0.03542614298026024,0.024547803503392834,0.13405264387733914,-0.261851427535424,0.3031252248554008,0.3471074659423073,0.32681249480994706,0.33862712594288574,0.11686966334510598,0.07072104726054185,0.4101821258556698,-0.7732736318932375,0.9098440588367646,0.9453557197559617,0.6924373377994782,0.4615953980162325,0.9760858717870836,0.9789426534772456,0.8890092454932481,0.8209743665974172,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Micropepsales_Micropepsaceae_NA,0.40438944019890805,-0.867710284466662,-0.1852971062512427,-0.5260967783113782,0.09674675646728964,0.35551665013213263,0.14762979153672606,0.2535654984620783,4.179875945873527,-2.440702240370924,-1.2551471103659053,-2.074796380036924,0.0030801422482487416,0.04052009927208174,0.2448476582435148,0.07169270288728055,0.036785941726139026,0.34663976390892726,0.5395445403210386,0.4407465156297701,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Taibaiella,0.06763861582165064,-0.6446828397155265,0.43818794119486704,-0.025605972999592275,0.07016217067136084,0.1674421768746233,0.18961563261830644,0.2488267245810386,0.9640325430988942,-3.8501819060692797,2.3109272961524914,-0.10290684428172364,0.36326160832701865,0.004876273612410539,0.04961720879826127,0.9205697327984286,0.6962514159601191,0.22878245107304496,0.272524370712838,0.9811945179458679,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Thermomonas,0.3741523816136036,-0.6993315472967437,-0.7553130147799114,-0.003511372611410339,0.10357916147164656,0.6461152098504405,0.1631014718716673,0.35390473067515443,3.612236054990877,-1.0823635423450588,-4.630939292652199,-0.00992180184964352,0.006859387729501288,0.3106333856313951,0.0016859854448559846,0.9923266395110257,0.06642775485411774,0.6479156674056056,0.05187687552481857,0.9975601214380995,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingobium,-0.06030059286635262,0.27367296423893606,-0.04888465943234554,0.05486765842516943,0.11611304556626094,0.3595209217759496,0.18495496102305875,0.20658686476561974,-0.5193265973885902,0.7612156836020986,-0.2643057486100683,0.26559122472485736,0.6175909594424983,0.4683704932984998,0.7982258563277207,0.7972699987050493,0.8409069168177215,0.7581507265486599,0.9254490701821447,0.958109908348104,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
