taxon,lfc_(Intercept),lfc_TreatmentSterile feed,lfc_TreatmentAntibiotics (5X),lfc_TreatmentAntibiotics (2X),se_(Intercept),se_TreatmentSterile feed,se_TreatmentAntibiotics (5X),se_TreatmentAntibiotics (2X),W_(Intercept),W_TreatmentSterile feed,W_TreatmentAntibiotics (5X),W_TreatmentAntibiotics (2X),p_(Intercept),p_TreatmentSterile feed,p_TreatmentAntibiotics (5X),p_TreatmentAntibiotics (2X),q_(Intercept),q_TreatmentSterile feed,q_TreatmentAntibiotics (5X),q_TreatmentAntibiotics (2X),diff_(Intercept),diff_TreatmentSterile feed,diff_TreatmentAntibiotics (5X),diff_TreatmentAntibiotics (2X),passed_ss_(Intercept),passed_ss_TreatmentSterile feed,passed_ss_TreatmentAntibiotics (5X),passed_ss_TreatmentAntibiotics (2X)
Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_NA_NA,-0.06150675986161324,1.1976033442711664,-1.667526282308871,0.7816821673491147,0.5994013502674659,0.9064511668863366,0.7890331227979305,0.9173537819020209,-0.10261364915872744,1.3212000690395034,-2.113379317202531,0.8521054611323369,0.9207951473151716,0.22297045462976745,0.06751732554879548,0.41893199704102735,0.9568834942757849,0.5346899671898142,0.15117994553274824,0.8601477794191889,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia,-0.5030338664871321,-0.9586283173867253,2.0528405934209317,0.9836553797792772,0.4980104261115785,0.6622824246077034,0.9827655647659648,1.0247416196988677,-1.0100870184883,-1.4474615085166416,2.0888405811306523,0.9599057566026603,0.3420248842766415,0.1857924969093388,0.070144421818296,0.36521189663795267,0.7046140807795805,0.49544665842490343,0.15117994553274824,0.8347700494581775,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Rs-K70_termite_group_NA_NA_NA_NA,0.6351369345585819,2.1506085135442925,-2.9893921143969835,-1.3684307948755747,0.6413927962660586,1.0508833911084232,1.1782172320803506,2.0093374729479403,0.9902464422053133,2.046476832482746,-2.5372164258017884,-0.6810358206617835,0.3602917935674424,0.08666371688523791,0.04424672972416888,0.5212510129785454,0.7046140807795805,0.33862263553744354,0.15117994553274824,0.8601477794191889,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacterales_NA_NA,0.0456561926286697,0.9536307585190641,-1.389179408587456,0.3190490277181327,0.6663458550352906,0.8607599551837455,0.9402046030126946,1.036566036027111,0.06851726064425159,1.1078939636724778,-1.477528831635277,0.30779421342123553,0.9472900094910613,0.3045176795907041,0.18305634702128604,0.7671951914362755,0.9568834942757849,0.5732097498177959,0.2789430049848168,0.9609387996514102,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA,-0.11780797955859641,1.1764701829655018,-0.10850159753536853,-0.0996601314405752,0.48477298067780217,0.6648172647048388,0.7694015872253731,0.825830132133889,-0.24301680220271166,1.7696143668709075,-0.14102076124725518,-0.12067872987760835,0.8149597933999251,0.12010401181411103,0.8918259909397434,0.9073363984680989,0.8992659789240552,0.34939348891377753,0.8918259909397434,0.9609387996514102,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_NA_NA,0.7539693060981397,-0.24956179065151643,-1.9578944141419832,-1.3555750273443645,0.6245356428066685,0.8747366289157429,1.0328140109911856,0.9499855636922402,1.2072478405072211,-0.2852993488575576,-1.8956892463755437,-1.4269427653992437,0.28132619148603893,0.78685545738781415,0.11650607683330315,0.2129423643778425,0.7046140807795805,0.8393124878803351,0.2050328381485209,0.5919024367950191,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Firmicutes_Clostridia_NA_NA_NA,-0.31009124643863106,1.265905172941295,0.7356838242659588,-0.6954918215877735,0.5844274835663942,1.0221229420763538,0.9486644611643024,1.132938566413373,-0.530589774023526,1.2385057812807907,0.7754942388829966,-0.6138830844019575,0.6101114334198501,0.2506359221202254,0.4603548558121374,0.5563419430246148,0.8992659789240552,0.5346899671898142,0.5892542154395359,0.8601477794191889,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Tyzzerella,-0.26674743070132334,1.4561500068842708,-0.2923810587209779,0.05787632926788439,0.5918345112238694,0.7980093079360285,0.8444066057738601,1.2117482595521831,-0.45071286929467774,1.8247280982855418,-0.3462562428121036,0.04776266754389507,0.6680260839267915,0.11784582160492195,0.7409692880963077,0.963455532967984,0.8992659789240552,0.34939348891377753,0.8176212834166153,0.963455532967984,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Verrucomicrobiota_Verrucomicrobiae_NA_NA_NA,0.6983366146614446,0.35482952855260713,-2.5051504850651254,-1.1623631641602172,0.6301408423630128,0.9152970578342944,1.069133901772988,1.0535663176282648,1.1082230633435841,0.3876659774174054,-2.3431587763803328,-1.1032653044346277,0.3182064279933046,0.7142171646499251,0.06611995935841704,0.3201590993810537,0.7046140807795805,0.8162481881713429,0.15117994553274824,0.7880839369379784,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus,-1.1401248961841122,-0.5264045636337013,2.890981915252544,1.8036603014631107,0.9776512562852685,1.2367108316138555,1.191169717886823,1.2576202770653073,-1.1661877268139422,-0.42564886647492645,2.427010921987882,1.4341851307232445,0.29613388249056916,0.6880633566836729,0.05959985451411454,0.21097795249540632,0.7046140807795805,0.815482496810279,0.15117994553274824,0.5919024367950191,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Candidatus_Soleaferrea,-0.28744122406565553,0.33628197032665447,0.21907592347785873,0.33110494006286206,0.7594571408090968,1.375771320843568,1.07308818556224,1.0751908893565814,-0.3784824825788412,0.24443158919787614,0.2041546318610104,0.3079499122811604,0.7181022197021922,0.8150408639107183,0.8449813754643462,0.7685308045689686,0.8992659789240552,0.8413325046820318,0.8722388391890025,0.9609387996514102,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
